Segmentation file name, Ground truth file name, BDE value
100075.jpg, 100075.seg, 8.981708504380478
100080.jpg, 100080.seg, 16.2796719311269
100098.jpg, 100098.seg, 15.958939702111993
101085.jpg, 101085.seg, 5.087625962074122
101087.jpg, 101087.seg, 4.763437613259271
102061.jpg, 102061.seg, 12.793877633586929
103041.jpg, 103041.seg, 10.814360610973257
103070.jpg, 103070.seg, 8.898815137239179
104022.jpg, 104022.seg, 6.4464840612491425
105019.jpg, 105019.seg, 14.456725157409359
105025.jpg, 105025.seg, 11.69786568886839
105053.jpg, 105053.seg, 21.94980159120301
106020.jpg, 106020.seg, 13.33643279265897
106024.jpg, 106024.seg, 13.836806992475374
106025.jpg, 106025.seg, 14.008313345850873
108005.jpg, 108005.seg, 10.064384105894431
108041.jpg, 108041.seg, 12.422423746349246
108070.jpg, 108070.seg, 13.917694575205815
108073.jpg, 108073.seg, 6.4215743611533185
108082.jpg, 108082.seg, 11.54357403728731
109034.jpg, 109034.seg, 15.086063848547992
109053.jpg, 109053.seg, 8.113570882699053
112082.jpg, 112082.seg, 8.427592730093721
113009.jpg, 113009.seg, 3.1122168800896124
113016.jpg, 113016.seg, 7.061887156786304
113044.jpg, 113044.seg, 6.31476781727152
117054.jpg, 117054.seg, 9.86662381452965
118020.jpg, 118020.seg, 8.250630121888697
118035.jpg, 118035.seg, 5.474584172819596
119082.jpg, 119082.seg, 6.226290352017605
12003.jpg, 12003.seg, 7.3852666195809045
12074.jpg, 12074.seg, 6.961186368224345
12084.jpg, 12084.seg, 13.977654886487452
122048.jpg, 122048.seg, 12.716069561166933
123074.jpg, 123074.seg, 10.948467313017037
124084.jpg, 124084.seg, 11.881523999971797
126007.jpg, 126007.seg, 9.410306684745512
126039.jpg, 126039.seg, 7.940304416070408
130026.jpg, 130026.seg, 10.825547615008272
130034.jpg, 130034.seg, 11.128282396093427
134008.jpg, 134008.seg, 27.96137453383058
134035.jpg, 134035.seg, 4.0051340133983615
134052.jpg, 134052.seg, 8.830250994356366
135037.jpg, 135037.seg, 3.5249650029705757
135069.jpg, 135069.seg, 11.61707885389728
138032.jpg, 138032.seg, 7.010141299466738
138078.jpg, 138078.seg, 8.761369736351645
140055.jpg, 140055.seg, 9.993091316228533
140075.jpg, 140075.seg, 3.3060477965468107
14037.jpg, 14037.seg, 5.279312159525547
143090.jpg, 143090.seg, 9.369098129935281
144067.jpg, 144067.seg, 9.297400296378035
145014.jpg, 145014.seg, 9.916777706682568
145053.jpg, 145053.seg, 7.567572225940651
145086.jpg, 145086.seg, 9.856285273041385
147021.jpg, 147021.seg, 8.736463949645916
147062.jpg, 147062.seg, 9.904467386559265
147091.jpg, 147091.seg, 12.572302457016043
148026.jpg, 148026.seg, 8.63990141502473
148089.jpg, 148089.seg, 5.5057041567668135
15004.jpg, 15004.seg, 9.555331278202397
15088.jpg, 15088.seg, 10.741046627317226
151087.jpg, 151087.seg, 6.327885412207389
153077.jpg, 153077.seg, 6.604843500052048
153093.jpg, 153093.seg, 4.863925114573403
155060.jpg, 155060.seg, 6.71809059610315
156065.jpg, 156065.seg, 15.779672335566437
156079.jpg, 156079.seg, 7.166640119598018
157036.jpg, 157036.seg, 11.014392203855495
157055.jpg, 157055.seg, 8.941825406137509
159008.jpg, 159008.seg, 8.040245909229112
159029.jpg, 159029.seg, 10.840194777703926
159045.jpg, 159045.seg, 6.829634443119011
159091.jpg, 159091.seg, 7.032034313256748
160068.jpg, 160068.seg, 8.077870465615499
16052.jpg, 16052.seg, 7.8474752422244425
16077.jpg, 16077.seg, 7.071505399208042
161062.jpg, 161062.seg, 8.357414283983063
163014.jpg, 163014.seg, 10.012460596651433
163062.jpg, 163062.seg, 12.097042398809847
163085.jpg, 163085.seg, 9.567325373636347
164074.jpg, 164074.seg, 16.840447658557206
166081.jpg, 166081.seg, 11.697758248475193
167062.jpg, 167062.seg, 6.384069723231214
167083.jpg, 167083.seg, 15.997558057283987
169012.jpg, 169012.seg, 7.915731566572534
170054.jpg, 170054.seg, 7.821353343078039
170057.jpg, 170057.seg, 6.829154985125534
172032.jpg, 172032.seg, 11.21864414934457
173036.jpg, 173036.seg, 8.474373503275325
175032.jpg, 175032.seg, 9.000526754966616
175043.jpg, 175043.seg, 15.924799758003426
176019.jpg, 176019.seg, 9.31623065561759
176035.jpg, 176035.seg, 5.879292035210914
176039.jpg, 176039.seg, 10.128782600470739
178054.jpg, 178054.seg, 7.085647447277717
181018.jpg, 181018.seg, 6.3458272328649965
181079.jpg, 181079.seg, 7.808473617255305
181091.jpg, 181091.seg, 7.051123113921973
182053.jpg, 182053.seg, 6.6089263233039715
183055.jpg, 183055.seg, 12.542448704889065
183087.jpg, 183087.seg, 14.438666770360086
187003.jpg, 187003.seg, 5.867569667255228
187029.jpg, 187029.seg, 8.530958086223562
187039.jpg, 187039.seg, 9.763215063407955
187071.jpg, 187071.seg, 16.43212845527319
187083.jpg, 187083.seg, 9.134388277825282
188005.jpg, 188005.seg, 7.5694484611751465
188063.jpg, 188063.seg, 9.780825931615572
188091.jpg, 188091.seg, 7.668359263451849
189003.jpg, 189003.seg, 10.343745707319979
189011.jpg, 189011.seg, 7.761587435687372
189080.jpg, 189080.seg, 9.163297743089174
19021.jpg, 19021.seg, 10.085986225130357
196015.jpg, 196015.seg, 6.170149730633546
196073.jpg, 196073.seg, 31.59212396929201
197017.jpg, 197017.seg, 5.385830634721042
198004.jpg, 198004.seg, 5.1003654016051625
198023.jpg, 198023.seg, 10.671054434414339
198054.jpg, 198054.seg, 7.3326753722855385
20008.jpg, 20008.seg, 10.509489957487919
202012.jpg, 202012.seg, 5.961494854675836
207056.jpg, 207056.seg, 12.292187190309487
208001.jpg, 208001.seg, 10.076271004556848
209070.jpg, 209070.seg, 14.379553764683504
2092.jpg, 2092.seg, 3.7539528580280126
210088.jpg, 210088.seg, 15.110127597979114
21077.jpg, 21077.seg, 7.094381586268819
216041.jpg, 216041.seg, 6.0202112256197315
216053.jpg, 216053.seg, 5.869597805000017
216066.jpg, 216066.seg, 15.366032726433497
216081.jpg, 216081.seg, 4.87112936088246
219090.jpg, 219090.seg, 5.331864603449369
220075.jpg, 220075.seg, 10.985596783193841
22013.jpg, 22013.seg, 4.323448144625269
22090.jpg, 22090.seg, 6.939562884199767
22093.jpg, 22093.seg, 7.645976883136027
223061.jpg, 223061.seg, 17.34932786894156
225017.jpg, 225017.seg, 7.640454762157391
227040.jpg, 227040.seg, 22.431091310371492
227046.jpg, 227046.seg, 6.340578699846489
227092.jpg, 227092.seg, 16.099158763934355
229036.jpg, 229036.seg, 8.525234875788891
23025.jpg, 23025.seg, 7.1364699978411075
23080.jpg, 23080.seg, 8.433539937683094
23084.jpg, 23084.seg, 9.347886823086318
231015.jpg, 231015.seg, 5.5028258426008465
232038.jpg, 232038.seg, 6.827472442516445
236017.jpg, 236017.seg, 8.09728646087202
236037.jpg, 236037.seg, 10.670962218194374
238011.jpg, 238011.seg, 12.227741817078638
239007.jpg, 239007.seg, 6.891796790710048
239096.jpg, 239096.seg, 11.805644590304047
24004.jpg, 24004.seg, 17.171209298984056
24063.jpg, 24063.seg, 5.081471041849364
24077.jpg, 24077.seg, 7.854613109559302
241004.jpg, 241004.seg, 5.0403449014645245
241048.jpg, 241048.seg, 8.646347212913051
242078.jpg, 242078.seg, 4.554852214764177
245051.jpg, 245051.seg, 3.1901728028681293
246016.jpg, 246016.seg, 8.423253225624064
246053.jpg, 246053.seg, 10.960398600726887
247085.jpg, 247085.seg, 8.770432438485436
249061.jpg, 249061.seg, 6.707564361282383
249087.jpg, 249087.seg, 9.673643078283101
25098.jpg, 25098.seg, 10.047261832143162
253027.jpg, 253027.seg, 6.938163962910571
253036.jpg, 253036.seg, 4.459548098343293
253055.jpg, 253055.seg, 6.986214639182016
254033.jpg, 254033.seg, 10.956478196049186
254054.jpg, 254054.seg, 12.406637370695009
260058.jpg, 260058.seg, 17.032777061884907
260081.jpg, 260081.seg, 9.033125410579775
26031.jpg, 26031.seg, 12.111013838024014
268002.jpg, 268002.seg, 11.019916493544118
27059.jpg, 27059.seg, 8.864965174929086
271008.jpg, 271008.seg, 8.479995937186628
271031.jpg, 271031.seg, 7.754797178909559
271035.jpg, 271035.seg, 6.209331306626387
274007.jpg, 274007.seg, 7.6896044103419445
277095.jpg, 277095.seg, 10.53100871964158
28075.jpg, 28075.seg, 8.56621975568887
28096.jpg, 28096.seg, 14.905514072372199
285036.jpg, 285036.seg, 12.47281765936278
285079.jpg, 285079.seg, 10.946288273622418
286092.jpg, 286092.seg, 5.201911929777157
291000.jpg, 291000.seg, 11.032094991432665
292066.jpg, 292066.seg, 12.800893953929346
293029.jpg, 293029.seg, 9.180217654843238
295087.jpg, 295087.seg, 8.753966087890312
296007.jpg, 296007.seg, 14.064688134537487
296059.jpg, 296059.seg, 5.044837968067901
299086.jpg, 299086.seg, 16.27559717720826
299091.jpg, 299091.seg, 20.30797810570293
300091.jpg, 300091.seg, 6.79420644782878
301007.jpg, 301007.seg, 6.137812791740473
302003.jpg, 302003.seg, 16.56835618309838
302008.jpg, 302008.seg, 8.223478546228172
304034.jpg, 304034.seg, 12.268926495167197
304074.jpg, 304074.seg, 14.655662208148254
306005.jpg, 306005.seg, 10.102223127050472
309004.jpg, 309004.seg, 12.191422400505452
3096.jpg, 3096.seg, 5.822905912383224
310007.jpg, 310007.seg, 6.603766152471924
311068.jpg, 311068.seg, 12.946591055131744
311081.jpg, 311081.seg, 11.80472152852953
314016.jpg, 314016.seg, 8.769073925404493
317080.jpg, 317080.seg, 4.607934276906738
323016.jpg, 323016.seg, 8.323369809476315
