Segmentation file name, Ground truth file name, Jaccard value
0677845-r1-067-32_a.png, 0677845-r1-067-32_a_7.png, 0
0677845-r1-067-32_a.png, 0677845-r1-067-32_a_8.png, 0
0677845-r1-067-32_a.png, 0677845-r1-067-32_a_9.png, 0
100_0109.png, 100_0109_7.png, 0
100_0109.png, 100_0109_8.png, 0
100_0109.png, 100_0109_9.png, 0
100_0497.png, 100_0497_7.png, 0
100_0497.png, 100_0497_8.png, 0
100_0497.png, 100_0497_9.png, 0
110016671724.png, 110016671724_10.png, 0
110016671724.png, 110016671724_11.png, 0
110016671724.png, 110016671724_12.png, 0
112255696146.png, 112255696146_10.png, 0
112255696146.png, 112255696146_11.png, 0
112255696146.png, 112255696146_12.png, 0
113334665744.png, 113334665744_10.png, 0.12711111111111112
113334665744.png, 113334665744_11.png, 0.12711111111111112
113334665744.png, 113334665744_12.png, 0.12711111111111112
114591144943.png, 114591144943_10.png, 0
114591144943.png, 114591144943_11.png, 0
114591144943.png, 114591144943_12.png, 0
20060319_087.png, 20060319_087_10.png, 0
20060319_087.png, 20060319_087_11.png, 0
20060319_087.png, 20060319_087_12.png, 0
aaa.png, aaa_13.png, 0
aaa.png, aaa_14.png, 0
aaa.png, aaa_15.png, 0
animal_5_bg_020803.png, animal_5_bg_020803_4.png, 0
animal_5_bg_020803.png, animal_5_bg_020803_5.png, 0
animal_5_bg_020803.png, animal_5_bg_020803_6.png, 0
b14pavel013.png, b14pavel013_1.png, 0
b14pavel013.png, b14pavel013_2.png, 0
b14pavel013.png, b14pavel013_3.png, 0
b19objects118.png, b19objects118_1.png, 0
b19objects118.png, b19objects118_2.png, 0
b19objects118.png, b19objects118_3.png, 0
b1chesnuttame.png, b1chesnuttame_1.png, 0
b1chesnuttame.png, b1chesnuttame_2.png, 0
b1chesnuttame.png, b1chesnuttame_3.png, 0
b1snake001.png, b1snake001_1.png, 0.03336296296296296
b1snake001.png, b1snake001_2.png, 0.03336296296296296
b1snake001.png, b1snake001_3.png, 0.03336296296296296
b20nature_landscapes129.png, b20nature_landscapes129_1.png, 0
b20nature_landscapes129.png, b20nature_landscapes129_2.png, 0
b20nature_landscapes129.png, b20nature_landscapes129_3.png, 0
b2chopper008.png, b2chopper008_4.png, 0
b2chopper008.png, b2chopper008_5.png, 0
b2chopper008.png, b2chopper008_6.png, 0
b2pods001.png, b2pods001_4.png, 0
b2pods001.png, b2pods001_5.png, 0
b2pods001.png, b2pods001_6.png, 0
b4nature_animals_land009.png, b4nature_animals_land009_4.png, 0
b4nature_animals_land009.png, b4nature_animals_land009_5.png, 0
b4nature_animals_land009.png, b4nature_animals_land009_6.png, 0
b7nature_trees002.png, b7nature_trees002_4.png, 0
b7nature_trees002.png, b7nature_trees002_5.png, 0
b7nature_trees002.png, b7nature_trees002_6.png, 0
bbmf_lancaster_july_06.png, bbmf_lancaster_july_06_13.png, 0
bbmf_lancaster_july_06.png, bbmf_lancaster_july_06_14.png, 0
bbmf_lancaster_july_06.png, bbmf_lancaster_july_06_15.png, 0
beltaine_4_bg_050502.png, beltaine_4_bg_050502_7.png, 0
beltaine_4_bg_050502.png, beltaine_4_bg_050502_8.png, 0
beltaine_4_bg_050502.png, beltaine_4_bg_050502_9.png, 0
boy_float_lake.png, boy_float_lake_13.png, 0
boy_float_lake.png, boy_float_lake_14.png, 0
boy_float_lake.png, boy_float_lake_15.png, 0
bream_in_basin.png, bream_in_basin_13.png, 0
bream_in_basin.png, bream_in_basin_14.png, 0
bream_in_basin.png, bream_in_basin_15.png, 0
broom07.png, broom07_13.png, 0
broom07.png, broom07_14.png, 0
broom07.png, broom07_15.png, 0
buggy_005.png, buggy_005_13.png, 0
buggy_005.png, buggy_005_17.png, 0
buggy_005.png, buggy_005_18.png, 0
bw4.png, bw4_13.png, 0
bw4.png, bw4_17.png, 0
bw4.png, bw4_18.png, 0
carriage.png, carriage_13.png, 0
carriage.png, carriage_17.png, 0
carriage.png, carriage_18.png, 0
carrigafoyle_castle_ext.png, carrigafoyle_castle_ext_13.png, 0
carrigafoyle_castle_ext.png, carrigafoyle_castle_ext_17.png, 0
carrigafoyle_castle_ext.png, carrigafoyle_castle_ext_18.png, 0
caterpiller.png, caterpiller_13.png, 0
caterpiller.png, caterpiller_17.png, 0
caterpiller.png, caterpiller_18.png, 0
chain98.png, chain98_13.png, 0.12546666666666667
chain98.png, chain98_20.png, 0.12546666666666667
chain98.png, chain98_44.png, 0.12546666666666667
chaom38.png, chaom38_13.png, 0
chaom38.png, chaom38_20.png, 0
chaom38.png, chaom38_44.png, 0
cheeky_penguin.png, cheeky_penguin_13.png, 0
cheeky_penguin.png, cheeky_penguin_20.png, 0
cheeky_penguin.png, cheeky_penguin_44.png, 0
crw_0384.png, crw_0384_13.png, 0
crw_0384.png, crw_0384_20.png, 0
crw_0384.png, crw_0384_44.png, 0
culzeancastle.png, culzeancastle_13.png, 0
culzeancastle.png, culzeancastle_20.png, 0
culzeancastle.png, culzeancastle_44.png, 0
dsc01236.png, dsc01236_21.png, 0
dsc01236.png, dsc01236_28.png, 0
dsc01236.png, dsc01236_29.png, 0
dsc01239_d.png, dsc01239_d_21.png, 0
dsc01239_d.png, dsc01239_d_28.png, 0
dsc01239_d.png, dsc01239_d_29.png, 0
dsc04575.png, dsc04575_34.png, 0
dsc04575.png, dsc04575_41.png, 0
dsc04575.png, dsc04575_43.png, 0
dsc_0769.png, dsc_0769_21.png, 0
dsc_0769.png, dsc_0769_28.png, 0
dsc_0769.png, dsc_0769_29.png, 0
dsc_0959.png, dsc_0959_21.png, 0
dsc_0959.png, dsc_0959_28.png, 0
dsc_0959.png, dsc_0959_29.png, 0
dsc_422910022.png, dsc_422910022_21.png, 0
dsc_422910022.png, dsc_422910022_28.png, 0
dsc_422910022.png, dsc_422910022_29.png, 0
dscf0034_l.png, dscf0034_l_34.png, 0
dscf0034_l.png, dscf0034_l_41.png, 0
dscf0034_l.png, dscf0034_l_43.png, 0
dscf0459.png, dscf0459_34.png, 0
dscf0459.png, dscf0459_41.png, 0
dscf0459.png, dscf0459_43.png, 0
dscf3583.png, dscf3583_34.png, 0
dscf3583.png, dscf3583_41.png, 0
dscf3583.png, dscf3583_43.png, 0
dscf3623.png, dscf3623_34.png, 0
dscf3623.png, dscf3623_41.png, 0
dscf3623.png, dscf3623_43.png, 0
dscf3772.png, dscf3772_30.png, 0
dscf3772.png, dscf3772_31.png, 0
dscf3772.png, dscf3772_32.png, 0
dscn0756.png, dscn0756_30.png, 0.015155555555555556
dscn0756.png, dscn0756_31.png, 0.015155555555555556
dscn0756.png, dscn0756_32.png, 0.015155555555555556
dscn1908.png, dscn1908_30.png, 0
dscn1908.png, dscn1908_31.png, 0
dscn1908.png, dscn1908_32.png, 0
dscn2064.png, dscn2064_30.png, 0
dscn2064.png, dscn2064_31.png, 0
dscn2064.png, dscn2064_32.png, 0
dscn2154.png, dscn2154_30.png, 0
dscn2154.png, dscn2154_31.png, 0
dscn2154.png, dscn2154_32.png, 0
dscn6805.png, dscn6805_16_.png, 0
dscn6805.png, dscn6805_17.png, 0
dscn6805.png, dscn6805_22.png, 0
egret_face.png, egret_face_16_.png, 0
egret_face.png, egret_face_17.png, 0
egret_face.png, egret_face_22.png, 0
estb_img_6461_.png, estb_img_6461_16_.png, 0
estb_img_6461_.png, estb_img_6461_22.png, 0
estb_img_6461_.png, estb_img_6461__17.png, 0
europe_holiday_484.png, europe_holiday_484_16_.png, 0
europe_holiday_484.png, europe_holiday_484_17.png, 0
europe_holiday_484.png, europe_holiday_484_22.png, 0
fullicewater.png, fullicewater_16_.png, 0
fullicewater.png, fullicewater_17.png, 0
fullicewater.png, fullicewater_22.png, 0
hot_air_balloons_05.png, hot_air_balloons_05_1.png, 0
hot_air_balloons_05.png, hot_air_balloons_05_17.png, 0
hot_air_balloons_05.png, hot_air_balloons_05_19.png, 0
hpim1242.png, hpim1242_1.png, 0
hpim1242.png, hpim1242_17.png, 0
hpim1242.png, hpim1242_19.png, 0
hpim5083_morguefile.png, hpim5083_morguefile_1.png, 0
hpim5083_morguefile.png, hpim5083_morguefile_17.png, 0
hpim5083_morguefile.png, hpim5083_morguefile_19.png, 0
imagen_072__1_.png, imagen_072__1_19.png, 0
imagen_072__1_.png, imagen_072__1__1.png, 0
imagen_072__1_.png, imagen_072__1__17.png, 0
img_1516.png, img_1516_1.png, 0
img_1516.png, img_1516_17.png, 0
img_1516.png, img_1516_19.png, 0
img_1965.png, img_1965_23.png, 0
img_1965.png, img_1965_24.png, 0
img_1965.png, img_1965_25.png, 0
img_2528.png, img_2528_23.png, 0
img_2528.png, img_2528_24.png, 0
img_2528.png, img_2528_25.png, 0
img_2577.png, img_2577_23.png, 0
img_2577.png, img_2577_24.png, 0
img_2577.png, img_2577_25.png, 0
img_2592_f.png, img_2592_f_23.png, 0
img_2592_f.png, img_2592_f_24.png, 0
img_2592_f.png, img_2592_f_25.png, 0
img_3083_modif.png, img_3083_modif_23.png, 0
img_3083_modif.png, img_3083_modif_24.png, 0
