Segmentation file name, Ground truth file name, Jaccard value
0677845-r1-067-32_a.png, 0677845-r1-067-32_a_7.png, 0.5740980392156863
0677845-r1-067-32_a.png, 0677845-r1-067-32_a_8.png, 0.5740980392156863
0677845-r1-067-32_a.png, 0677845-r1-067-32_a_9.png, 0.5740980392156863
100_0109.png, 100_0109_7.png, 0.5295407407407408
100_0109.png, 100_0109_8.png, 0.5295407407407408
100_0109.png, 100_0109_9.png, 0.5295407407407408
100_0497.png, 100_0497_7.png, 0.5198916666666666
100_0497.png, 100_0497_8.png, 0.5198916666666666
100_0497.png, 100_0497_9.png, 0.5198916666666666
110016671724.png, 110016671724_10.png, 0.516725
110016671724.png, 110016671724_11.png, 0.516725
110016671724.png, 110016671724_12.png, 0.516725
112255696146.png, 112255696146_10.png, 0.5205416666666667
112255696146.png, 112255696146_11.png, 0.5205416666666667
112255696146.png, 112255696146_12.png, 0.5205416666666667
113334665744.png, 113334665744_10.png, 0.5040740740740741
113334665744.png, 113334665744_11.png, 0.5040740740740741
113334665744.png, 113334665744_12.png, 0.5040740740740741
114591144943.png, 114591144943_10.png, 0.5504
114591144943.png, 114591144943_11.png, 0.5504
114591144943.png, 114591144943_12.png, 0.5504
20060319_087.png, 20060319_087_10.png, 0.5040833333333333
20060319_087.png, 20060319_087_11.png, 0.5040833333333333
20060319_087.png, 20060319_087_12.png, 0.5040833333333333
aaa.png, aaa_13.png, 0.5342506142506143
aaa.png, aaa_14.png, 0.5342506142506143
aaa.png, aaa_15.png, 0.5342506142506143
animal_5_bg_020803.png, animal_5_bg_020803_4.png, 0.5149777777777778
animal_5_bg_020803.png, animal_5_bg_020803_5.png, 0.5149777777777778
animal_5_bg_020803.png, animal_5_bg_020803_6.png, 0.5149777777777778
b14pavel013.png, b14pavel013_1.png, 0.5168083333333333
b14pavel013.png, b14pavel013_2.png, 0.5168083333333333
b14pavel013.png, b14pavel013_3.png, 0.5168083333333333
b19objects118.png, b19objects118_1.png, 0.5078518518518519
b19objects118.png, b19objects118_2.png, 0.5078518518518519
b19objects118.png, b19objects118_3.png, 0.5078518518518519
b1chesnuttame.png, b1chesnuttame_1.png, 0.5030769230769231
b1chesnuttame.png, b1chesnuttame_2.png, 0.5030769230769231
b1chesnuttame.png, b1chesnuttame_3.png, 0.5030769230769231
b1snake001.png, b1snake001_1.png, 0.533525925925926
b1snake001.png, b1snake001_2.png, 0.533525925925926
b1snake001.png, b1snake001_3.png, 0.533525925925926
b20nature_landscapes129.png, b20nature_landscapes129_1.png, 0.5449833333333334
b20nature_landscapes129.png, b20nature_landscapes129_2.png, 0.5449833333333334
b20nature_landscapes129.png, b20nature_landscapes129_3.png, 0.5449833333333334
b2chopper008.png, b2chopper008_4.png, 0.550162962962963
b2chopper008.png, b2chopper008_5.png, 0.550162962962963
b2chopper008.png, b2chopper008_6.png, 0.550162962962963
b2pods001.png, b2pods001_4.png, 0.5354518518518518
b2pods001.png, b2pods001_5.png, 0.5354518518518518
b2pods001.png, b2pods001_6.png, 0.5354518518518518
b4nature_animals_land009.png, b4nature_animals_land009_4.png, 0.504637037037037
b4nature_animals_land009.png, b4nature_animals_land009_5.png, 0.504637037037037
b4nature_animals_land009.png, b4nature_animals_land009_6.png, 0.504637037037037
b7nature_trees002.png, b7nature_trees002_4.png, 0.5077666666666667
b7nature_trees002.png, b7nature_trees002_5.png, 0.5077666666666667
b7nature_trees002.png, b7nature_trees002_6.png, 0.5077666666666667
bbmf_lancaster_july_06.png, bbmf_lancaster_july_06_13.png, 0.5009925925925925
bbmf_lancaster_july_06.png, bbmf_lancaster_july_06_14.png, 0.5009925925925925
bbmf_lancaster_july_06.png, bbmf_lancaster_july_06_15.png, 0.5009925925925925
beltaine_4_bg_050502.png, beltaine_4_bg_050502_7.png, 0.5296888888888889
beltaine_4_bg_050502.png, beltaine_4_bg_050502_8.png, 0.5296888888888889
beltaine_4_bg_050502.png, beltaine_4_bg_050502_9.png, 0.5296888888888889
boy_float_lake.png, boy_float_lake_13.png, 0.5317185185185185
boy_float_lake.png, boy_float_lake_14.png, 0.5317185185185185
boy_float_lake.png, boy_float_lake_15.png, 0.5317185185185185
bream_in_basin.png, bream_in_basin_13.png, 0.5150666666666667
bream_in_basin.png, bream_in_basin_14.png, 0.5150666666666667
bream_in_basin.png, bream_in_basin_15.png, 0.5150666666666667
broom07.png, broom07_13.png, 0.5176
broom07.png, broom07_14.png, 0.5176
broom07.png, broom07_15.png, 0.5176
buggy_005.png, buggy_005_13.png, 0.5071651090342679
buggy_005.png, buggy_005_17.png, 0.5071651090342679
buggy_005.png, buggy_005_18.png, 0.5071651090342679
bw4.png, bw4_13.png, 0.5078166666666667
bw4.png, bw4_17.png, 0.5078166666666667
bw4.png, bw4_18.png, 0.5078166666666667
carriage.png, carriage_13.png, 0.5576236044657097
carriage.png, carriage_17.png, 0.5576236044657097
carriage.png, carriage_18.png, 0.5576236044657097
carrigafoyle_castle_ext.png, carrigafoyle_castle_ext_13.png, 0.5035978835978836
carrigafoyle_castle_ext.png, carrigafoyle_castle_ext_17.png, 0.5035978835978836
carrigafoyle_castle_ext.png, carrigafoyle_castle_ext_18.png, 0.5035978835978836
caterpiller.png, caterpiller_13.png, 0.5081666666666667
caterpiller.png, caterpiller_17.png, 0.5081666666666667
caterpiller.png, caterpiller_18.png, 0.5081666666666667
chain98.png, chain98_13.png, 0.5577333333333333
chain98.png, chain98_20.png, 0.5577333333333333
chain98.png, chain98_44.png, 0.5577333333333333
chaom38.png, chaom38_13.png, 0.5802074074074074
chaom38.png, chaom38_20.png, 0.5802074074074074
chaom38.png, chaom38_44.png, 0.5802074074074074
cheeky_penguin.png, cheeky_penguin_13.png, 0.5002552552552553
cheeky_penguin.png, cheeky_penguin_20.png, 0.5002552552552553
cheeky_penguin.png, cheeky_penguin_44.png, 0.5002552552552553
crw_0384.png, crw_0384_13.png, 0.5019298245614036
crw_0384.png, crw_0384_20.png, 0.5019298245614036
crw_0384.png, crw_0384_44.png, 0.5019298245614036
culzeancastle.png, culzeancastle_13.png, 0.5129777777777778
culzeancastle.png, culzeancastle_20.png, 0.5129777777777778
culzeancastle.png, culzeancastle_44.png, 0.5129777777777778
dsc01236.png, dsc01236_21.png, 0.5026518518518519
dsc01236.png, dsc01236_28.png, 0.5026518518518519
dsc01236.png, dsc01236_29.png, 0.5026518518518519
dsc01239_d.png, dsc01239_d_21.png, 0.524625
dsc01239_d.png, dsc01239_d_28.png, 0.524625
dsc01239_d.png, dsc01239_d_29.png, 0.524625
dsc04575.png, dsc04575_34.png, 0.5064148148148148
dsc04575.png, dsc04575_41.png, 0.5064148148148148
dsc04575.png, dsc04575_43.png, 0.5064148148148148
dsc_0769.png, dsc_0769_21.png, 0.5015973741794311
dsc_0769.png, dsc_0769_28.png, 0.2576543710401087
dsc_0769.png, dsc_0769_29.png, 0.5015973741794311
dsc_0959.png, dsc_0959_21.png, 0.5072419627749577
dsc_0959.png, dsc_0959_28.png, 0.5072419627749577
dsc_0959.png, dsc_0959_29.png, 0.5072419627749577
dsc_422910022.png, dsc_422910022_21.png, 0.51185
dsc_422910022.png, dsc_422910022_28.png, 0.51185
dsc_422910022.png, dsc_422910022_29.png, 0.51185
dscf0034_l.png, dscf0034_l_34.png, 0.5091111111111111
dscf0034_l.png, dscf0034_l_41.png, 0.5091111111111111
dscf0034_l.png, dscf0034_l_43.png, 0.5091111111111111
dscf0459.png, dscf0459_34.png, 0.5259407407407407
dscf0459.png, dscf0459_41.png, 0.5259407407407407
dscf0459.png, dscf0459_43.png, 0.5259407407407407
dscf3583.png, dscf3583_34.png, 0.5084740740740741
dscf3583.png, dscf3583_41.png, 0.5084740740740741
dscf3583.png, dscf3583_43.png, 0.5084740740740741
dscf3623.png, dscf3623_34.png, 0.5423111111111111
dscf3623.png, dscf3623_41.png, 0.5423111111111111
dscf3623.png, dscf3623_43.png, 0.5423111111111111
dscf3772.png, dscf3772_30.png, 0.5169777777777778
dscf3772.png, dscf3772_31.png, 0.5169777777777778
dscf3772.png, dscf3772_32.png, 0.5169777777777778
dscn0756.png, dscn0756_30.png, 0.530325925925926
dscn0756.png, dscn0756_31.png, 0.530325925925926
dscn0756.png, dscn0756_32.png, 0.530325925925926
dscn1908.png, dscn1908_30.png, 0.5210666666666667
dscn1908.png, dscn1908_31.png, 0.5210666666666667
dscn1908.png, dscn1908_32.png, 0.5210666666666667
dscn2064.png, dscn2064_30.png, 0.5608416666666667
dscn2064.png, dscn2064_31.png, 0.5608416666666667
dscn2064.png, dscn2064_32.png, 0.5608416666666667
dscn2154.png, dscn2154_30.png, 0.5401037037037038
dscn2154.png, dscn2154_31.png, 0.5401037037037038
dscn2154.png, dscn2154_32.png, 0.5401037037037038
dscn6805.png, dscn6805_16_.png, 0.5390074074074074
dscn6805.png, dscn6805_17.png, 0.5390074074074074
dscn6805.png, dscn6805_22.png, 0.5390074074074074
egret_face.png, egret_face_16_.png, 0.5160666666666667
egret_face.png, egret_face_17.png, 0.5160666666666667
egret_face.png, egret_face_22.png, 0.5160666666666667
estb_img_6461_.png, estb_img_6461_16_.png, 0.5225037037037037
estb_img_6461_.png, estb_img_6461_22.png, 0.5225037037037037
estb_img_6461_.png, estb_img_6461__17.png, 0.5225037037037037
europe_holiday_484.png, europe_holiday_484_16_.png, 0.52445
europe_holiday_484.png, europe_holiday_484_17.png, 0.52445
europe_holiday_484.png, europe_holiday_484_22.png, 0.52445
fullicewater.png, fullicewater_16_.png, 0.5184
fullicewater.png, fullicewater_17.png, 0.5184
