Segmentation file name, Ground truth file name, Jaccard value
157036.jpg, 157036.seg, 0.29705357195574317
187029.jpg, 187029.seg, 0.17389677568684836
65033.jpg, 65033.seg, 0.0602102016627632
71046.jpg, 71046.seg, 0.2790592441433781
299091.jpg, 299091.seg, 0.2817006450427778
242078.jpg, 242078.seg, 0.07739090043656452
232038.jpg, 232038.seg, 0.2709891775312336
148089.jpg, 148089.seg, 0.10603097090693527
21077.jpg, 21077.seg, 0.15484682273616
173036.jpg, 173036.seg, 0.26258925381190074
41033.jpg, 41033.seg, 0.1775419378179063
198054.jpg, 198054.seg, 0.19715273767854172
388016.jpg, 388016.seg, 0.1793971605109649
292066.jpg, 292066.seg, 0.26405316104327436
12084.jpg, 12084.seg, 0.5373534543946955
175043.jpg, 175043.seg, 0.056386266093560476
189011.jpg, 189011.seg, 0.3248130233164003
376043.jpg, 376043.seg, 0.17385102451844947
59078.jpg, 59078.seg, 0.06862129305080633
299086.jpg, 299086.seg, 0.309493355574197
108041.jpg, 108041.seg, 0.1169569064500407
66075.jpg, 66075.seg, 0.21826479893375905
108082.jpg, 108082.seg, 0.11037308294348035
20008.jpg, 20008.seg, 0.10636546120338151
134035.jpg, 134035.seg, 0.015329531518237158
370036.jpg, 370036.seg, 0.06358765166494064
38082.jpg, 38082.seg, 0.11898245592212844
45096.jpg, 45096.seg, 0.19852196059961244
41025.jpg, 41025.seg, 0.19566828382942006
207056.jpg, 207056.seg, 0.2419269872211034
314016.jpg, 314016.seg, 0.16347918370935083
167083.jpg, 167083.seg, 0.328819772496444
188091.jpg, 188091.seg, 0.7543344926522496
42049.jpg, 42049.seg, 0.2791296363667596
295087.jpg, 295087.seg, 0.07055882202809942
56028.jpg, 56028.seg, 0.24458422508450933
134008.jpg, 134008.seg, 0.31460893402625917
153093.jpg, 153093.seg, 0.10934798611708826
229036.jpg, 229036.seg, 0.11800483852050998
54005.jpg, 54005.seg, 0.24161245314435414
65019.jpg, 65019.seg, 0.12171887858170037
176039.jpg, 176039.seg, 0.22756741472703665
89072.jpg, 89072.seg, 0.19011108651512537
187003.jpg, 187003.seg, 0.1250197737817979
61086.jpg, 61086.seg, 0.15419395322151552
147021.jpg, 147021.seg, 0.13461406943070595
353013.jpg, 353013.seg, 0.23447982652317617
317080.jpg, 317080.seg, 0.18966700391595148
28096.jpg, 28096.seg, 0.03775055292663238
35010.jpg, 35010.seg, 0.08460769746719238
285079.jpg, 285079.seg, 0.2853833772768069
69020.jpg, 69020.seg, 0.36824475961085856
151087.jpg, 151087.seg, 0.1119725837537611
219090.jpg, 219090.seg, 0.2161758012545649
